beam,meas,iadr,entries,accuracy,elapsed,elapsed_std,rss_reported,rss_reported_std,rss_decision,rss_decision_std,throughput,throughput_std,overhead,overhead_std,rate,rate_std
0.01,2.2,0.2,1298,0.0,0.0011006195115381837,0.0004151723501386728,,,,,2.773892773892774,21.554635125339868,32.5,50.126149405787835,35.27389277389277,52.885915250543995
0.01,2.2,0.6,1272,0.0,0.0014065196679072696,0.006472271279420988,-37.576607894897464,12.011647852847029,,,3.4747317507088455,23.17143599140473,31.058310631752565,48.81556507174457,34.53304238246141,52.00023310197465
0.01,2.2,1.0,1244,0.0,0.006244305245744845,0.02633131676639581,-40.85068324695934,9.238242392835327,,,4.314357074393571,20.785149520972713,30.03921514414215,47.695466879701044,34.353572218535724,49.47389075922145
0.01,2.2,1.4,1231,0.0,0.00827395751357961,0.030901131203093603,-42.39461385881579,9.48737141989698,,,5.168661588683351,26.62524689216648,30.3772216177004,48.964293609332756,35.545883206383756,52.84287632101907
0.01,2.2,1.8,1204,0.0,0.00965595245361091,0.03505091227230785,-41.21108774705367,8.735910122492948,,,5.776350568469838,29.83551602680526,29.373959012238394,47.19877055873721,35.15030958070824,52.711620704802385
0.01,2.2,2.2,1170,0.0,0.006498638381304498,0.027596501659871354,-42.769505587491125,7.87200139667295,,,6.68155731769136,29.56629072459071,28.38954667245999,47.77271921609891,35.07110399015135,52.69729477035927
0.01,2.2,2.6,1086,0.0,0.007657714970202369,0.027168169231902715,-43.19857377716989,8.873689148756814,,,6.673897220785689,27.50807991843251,28.036353885345438,46.55064639618386,34.71025110613113,50.49170374946193
0.01,2.2,3.0,1124,0.0,0.010870529663517786,0.03531592291696232,-41.30685528288496,8.548142309345678,,,7.448549623842593,30.06874383077245,25.74214228877315,46.09657645960627,33.19069191261574,51.434615405449115
0.01,2.2,3.4,1085,0.0,0.00497844362039064,0.022268759922569253,-42.01103564671108,7.647251044853856,,,7.593703216854712,30.759664486265997,26.62075072114507,46.67499384909144,34.21445393799978,52.15735522827404
0.01,2.2,3.8,1020,0.0,0.010211561240399448,0.036256850552436985,-43.653128671646115,8.331697807828059,,,8.736022364217254,32.3526951686433,25.893094857751407,46.16131340476943,34.629117221968656,52.20280276487338
0.01,2.2,4.2,1052,0.0,0.010021965766584727,0.03139115150809221,-41.14418326228498,7.931961834024276,,,8.97861856974957,32.09538105932635,25.478030919446706,46.161735057645416,34.45664948919627,51.9949940544374
0.01,2.2,4.6,1033,0.0,0.009282399239404271,0.03437210133903325,-43.99453620910644,7.171246592315818,,,9.328022324241605,33.54098658741523,24.799711945269603,45.69402970562587,34.12773426951121,52.44285088258419
0.01,2.2,5.0,1022,0.0,0.010517711975334068,0.03546579760076833,-41.11903813373612,8.734509698043555,,,9.921964336763866,34.62964242230302,24.03717302744425,45.07826731970942,33.95913736420812,52.480899407814846
0.01,2.6,0.01,1325,0.0,0.0010026176020784198,0.0003092926387475751,,,,,2.4963563574643937,23.51400950672786,32.53334624750941,49.51684502078796,35.0297026049738,53.3140501370967
0.01,2.6,0.2,1322,0.0,0.0015268167100405932,0.00997020538457857,-44.664655685424805,11.976710120491203,,,2.8114620971568303,22.546448912423337,31.741578159786854,49.171399563716626,34.55304025694368,52.41830438018403
0.01,2.6,0.6,1295,0.0,0.0009851566152683094,0.0004537258936393494,,,,,3.6692088225611763,25.303300543226825,31.216851384469074,48.28014261774479,34.88606020703025,52.36539245410604
0.01,2.6,1.0,1268,0.0,0.0014162214020447346,0.007526513967352515,-42.949798583984375,6.646873003230936,,,4.351846814992112,25.503886983508586,30.893579212678382,48.85254560893978,35.2454260276705,52.612893736599766
0.01,2.6,1.4,1224,0.0,0.001128397735894784,0.004705119310623886,-41.65230369567871,1.8970505563122018,,,4.956790461084068,26.426004232451714,29.683768163503437,48.34128487496284,34.6405586245875,52.353844070885536
0.01,2.6,1.8,1195,0.0,0.0036014173818926737,0.022427449681864022,-43.85656207540761,8.921929163310127,,,5.889784211963944,27.3352838910396,29.767595374669945,48.622928654444905,35.65737958663389,52.54272882924635
0.01,2.6,2.2,1174,0.0,0.0035957745839621897,0.022470062386392996,-43.065349661785625,9.544299590351146,,,6.187053943411948,24.669755001663688,27.6068271564685,46.24343912268617,33.79388109988045,49.04512260505087
0.01,2.6,2.6,1147,0.0,0.0034133142872067954,0.02123095235188456,-44.52297541969701,9.089629968893297,,,6.688506688506688,29.85600763902534,27.191964691964692,46.59844569145043,33.880471380471384,51.9521818200483
