beam,meas,iadr,entries,accuracy,elapsed,elapsed_std,rss_reported,rss_reported_std,rss_decision,rss_decision_std,throughput,throughput_std,overhead,overhead_std,rate,rate_std
0.01,6.0,8.0,2158,0.0,0.0014305114746092425,0.008513708862428141,-68.55514678955078,0.08107108903880407,,,0.0,0.0,0.0,0.0,0.0,0.0
0.01,8.0,0.01,3186,0.0,0.0011221238523628154,0.0005154806524237099,,,,,0.0,0.0,0.0,0.0,0.0,0.0
0.01,8.0,0.2,3217,0.0,0.001039199663090491,0.0004064394404751091,,,,,0.0,0.0,0.0,0.0,0.0,0.0
0.01,8.0,0.4,3164,0.0,0.0010612038083082506,0.0014667695802526566,,,,,0.0,0.0,0.0,0.0,0.0,0.0
0.01,8.0,0.6,3099,0.0,0.0010798461362599328,0.0005275169859656856,,,,,0.0,0.0,0.0,0.0,0.0,0.0
0.01,8.0,0.8,3076,0.0,0.001009558515213866,0.00039042644492816845,,,,,0.0,0.0,0.0,0.0,0.0,0.0
0.01,8.0,1.0,3015,0.0,0.001183078063661161,0.0020146770342404563,-68.6644515991211,,,,0.0,0.0,0.0,0.0,0.0,0.0
0.01,8.0,10.0,1997,0.000500751126690035,0.0016291737257984656,0.00801217472511268,-68.70300750732422,0.11614206104645836,-68.77718353271484,,0.0,0.0,0.0,0.0,0.0,0.0
0.01,8.0,2.0,2867,0.0,0.0011499309772641808,0.0013807543931066177,,,,,0.0,0.0,0.0,0.0,0.0,0.0
0.01,8.0,4.0,2558,0.0,0.0011569545826378793,0.000533629413874112,,,,,0.0,0.0,0.0,0.0,0.0,0.0
0.01,8.0,6.0,2340,0.0,0.0011993269635061632,0.004956959251091128,-68.65906524658203,,,,0.0,0.0,0.0,0.0,0.0,0.0
0.01,8.0,8.0,2150,0.0,0.0028285314870429797,0.017033623763609257,-68.6555904812283,0.20959120651652471,,,0.0,0.0,0.0,0.0,0.0,0.0
0.2,0.01,0.01,1255,0.01195219123505976,5.6986768882112635,0.6751145391718967,-68.62898731086908,0.22611119915480726,-68.03490956624348,0.37023511214788607,0.0,0.0,0.0,0.0,0.0,0.0
0.2,0.01,0.2,1252,0.015175718849840255,5.742792123422786,0.9854399487396914,-68.65264141096682,4.137539167785736,-68.12199241236637,0.3824907240285145,0.0,0.0,0.0,0.0,0.0,0.0
0.2,0.01,0.4,1250,0.012,5.733039855956981,0.758699823357676,-68.64010473618978,2.948694536003629,-68.16886876424154,0.32656569375159394,0.0,0.0,0.0,0.0,0.0,0.0
0.2,0.01,0.6,1238,0.014539579967689823,5.712412863440149,0.7245344341447439,-68.64853310989105,4.16908238010202,-68.11913998921712,0.22455683394680642,0.0,0.0,0.0,0.0,0.0,0.0
