beam,meas,iadr,entries,accuracy,elapsed,elapsed_std,rss_reported,rss_reported_std,rss_decision,rss_decision_std,throughput,throughput_std,overhead,overhead_std,rate,rate_std
0.01,0.4,3.0,11,0.0,0.08348985151808708,0.09134069478690773,-35.86616504192352,14.464551192294543,,,50.600081366965014,54.14317256645987,0.06519788863157455,2.6052519214461833,50.66527925559659,54.1449194157344
0.01,0.4,4.0,11,0.0,0.04464929754082287,0.07757424622426484,-27.900393676757812,13.56572685420524,,,68.20104173261024,52.32827546074014,0.06594357340311043,2.706080132473128,68.26698530601335,52.3122954166849
0.01,0.4,5.0,11,0.0,0.01176920804109858,0.034765365088473055,-38.6319522857666,0.2538116934804797,,,68.05308986389382,52.228745079154024,0.046231718657536565,2.296176406041258,68.09932158255135,52.218978188319355
0.01,0.4,6.0,11,0.0,0.06703896956008665,0.08683326531417926,-38.59471861521403,6.072466390799179,,,61.06997842257288,53.09967416140393,0.08617183352980512,2.994827635165172,61.15615025610269,53.08501810217238
0.01,0.4,7.0,11,0.0,0.03910064697264517,0.05269093750650252,-39.872910499572754,2.0501439395387124,,,50.265357637954935,52.911990177048075,0.07112412323353541,2.8022995212329955,50.33648176118847,52.91862885767326
0.01,0.4,8.0,11,0.0,0.10895729064938393,0.10234140766561282,-44.828699929373606,11.206034425896602,,,35.98218411017095,51.44447725340686,0.06680527684106723,2.637150723011288,36.04898938701202,51.465338868100666
0.01,0.4,9.0,11,0.0,0.03931739113546903,0.05390110526674858,-40.56306314468384,13.571306902592415,,,53.112116177466,54.12341019683564,0.05555213696251171,2.4957668079606274,53.16766831442851,54.126437894519626
0.01,0.5,0.01,11,0.0,0.08427013050423524,0.11458156623435284,-27.238350009918214,12.579389429760385,,,50.550542710139176,54.419662769874144,0.07832570963092926,2.855339464851576,50.62886841977011,54.42181253673729
0.01,0.5,0.1,11,0.0,0.06497990001329915,0.09860378863066793,-38.97634792327881,8.051571028962686,,,53.27488526279868,53.24984884792916,0.0718195683513361,3.121423134009932,53.346704831150014,53.269476872764116
0.01,0.5,0.2,11,0.0,0.07258762012826704,0.09165942435454447,-40.53068765004476,10.157175184078323,,,51.39161943404513,53.756142541519594,0.06753742008798165,2.6515530673938996,51.45915685413311,53.756969172789404
0.01,0.5,0.3,11,0.0,0.05856427279384631,0.08210342985394152,-39.93456954956055,8.789312490661983,,,39.221158126078,52.407285807962566,0.07606896455794802,2.893273250415095,39.29722709063595,52.43021538752086
0.01,0.5,0.4,11,0.0,0.04501776261761989,0.08739527698022796,-40.4039560953776,1.4666627478626542,,,53.53220764936023,54.2465461933896,0.06091363490803781,2.6066891241551526,53.59312128426827,54.24906250978281
0.01,0.5,0.5,11,0.0,0.06593357432970412,0.08263007111918623,-45.652819061279295,4.791519555380201,,,46.255949150419575,53.83753721586623,0.08045269207754074,3.5922526932780956,46.33640184249711,53.888233467503454
0.01,0.5,0.6,11,0.0,0.06194548173382799,0.05975644980835088,-40.386807123819985,1.8766169452352057,,,31.58368729032843,50.22653306761693,0.07628383515019634,2.8973539131733377,31.659971125478627,50.262118272868
0.01,0.5,0.7,11,0.0,0.03871050747955937,0.06515760124296702,-41.18621063232422,2.8041775407355725,,,60.28338181640611,53.6387678862904,0.04795987415329022,2.429397979097758,60.331341690559405,53.63988168400166
0.01,0.5,0.8,11,0.0,0.06497990001330256,0.08141290106654256,-32.03732309341431,15.244621693096875,,,53.7572656712262,54.610492339815025,0.0935400786606801,3.191930336258017,53.85080574988688,54.6116943989371
0.01,0.5,0.9,11,0.0,0.049612738869400715,0.08049333643792152,-35.607754707336426,16.802160172244484,,,53.5767700377033,53.032077918306,0.06738942916371023,2.6486481971668203,53.64415946686701,53.03013727125991
