beam,meas,iadr,entries,accuracy,elapsed,elapsed_std,rss_reported,rss_reported_std,rss_decision,rss_decision_std,throughput,throughput_std,overhead,overhead_std,rate,rate_std
0.01,9.0,0.01,1323,0.0,0.0010956802425831442,0.00041929007112249673,,,,,2.286613251381114,20.111650138772017,29.971783192477957,48.820797956514156,32.25839644385907,51.48663427209876
0.01,9.0,1.0,1240,0.0,0.0010651926840505293,0.0006289647757957841,,,,,3.6458333333333335,19.45319607656632,27.993360805860807,47.502407871536,31.639194139194142,49.302901734137194
0.01,9.0,10.0,843,0.0,0.001157023021476266,0.00033634889766332766,,,,,10.746921976910468,34.87623570489793,15.651703812214432,38.7904904770215,26.3986257891249,48.832582234148965
0.01,9.0,2.0,1186,0.0,0.0010666517543953548,0.0003317021249130151,,,,,5.241979262797894,23.309446778636744,25.0280476991839,46.30933488396627,30.270026961981795,49.24913753011686
0.01,9.0,3.0,1126,0.0,0.0010711896906525798,0.00045843886771859015,,,,,6.709862820582335,29.682781840109158,22.79545988541271,44.49414356294684,29.50532270599505,50.54573121466388
0.01,9.0,4.0,1078,0.0,0.0010363909662986289,0.00027780643483982763,,,,,7.642042924570308,30.555897377430963,21.595867842194316,44.214354718995835,29.237910766764628,50.581432284064654
0.01,9.0,5.0,1017,0.0,0.001007828388945543,0.0005414780889781568,,,,,8.190173586802377,30.03020030350626,19.443247706751393,41.835837780195156,27.633421293553774,48.3067899259097
0.01,9.0,6.0,976,0.0,0.0009578270990340436,0.00031321434003532723,,,,,9.163734271699722,29.779647916145095,19.893634037108125,42.18492689463358,29.05736830880785,47.97682872949618
0.01,9.0,7.0,924,0.0,0.0011593232423196109,0.0003996557688481258,,,,,10.325184748848667,34.23980203930236,19.646299667987577,42.06954138995961,29.971484416836244,50.363531273227665
0.01,9.0,8.0,893,0.0,0.0014219679197031109,0.009952820371895548,-52.09728622436524,10.056381016809464,,,15.918826205964951,40.48006720607368,22.795137037432017,44.574627495968706,38.71396324339696,53.84933525677526
0.01,9.0,9.0,851,0.0,0.001177524427689608,0.0036985659815715324,-58.34863662719727,,,,14.012731789548399,35.96398597025075,23.66693283648301,46.032771166284675,37.6796646260314,52.431977200440414
1.0,0.01,0.01,217,0.06451612903225806,6.97195584872896,0.5429778986805368,-48.72850510790364,9.253927116461378,-32.37840141568865,0.763970302916688,6.564966605950213,29.033740238557716,43.07073466909533,52.92449524939548,49.63570127504554,55.48346571331205
1.0,0.01,1.0,208,0.10576923076923077,6.989552424504155,0.5357294165121067,-48.65347046099343,9.242151877221195,-32.4862756729126,1.0194223424948405,6.6721574134082235,26.319752343721873,41.71504824656153,52.72528367485001,48.38720565996975,53.999963888192674
1.0,0.01,10.0,200,0.08,6.852744817733717,0.4628987456440866,-48.9569572652696,8.624545988640666,-32.50480782985687,0.9610778570342525,11.279329465523437,33.33577167455954,36.15375400044497,50.23619839708261,47.4330834659684,53.09733722881571
1.0,0.01,2.0,216,0.08796296296296297,6.912892615353572,0.5003133554550743,-48.73902519633593,8.569113720652606,-32.60905396310907,1.0477198935825593,7.751838108980966,30.892473175493844,40.70251838108981,51.67710624511162,48.45435649007077,54.71560124675675
1.0,0.01,3.0,213,0.09389671361502347,6.9215320085695184,0.5415335972261675,-48.87359396075985,8.62453235171462,-32.44540410041809,0.7777821098257697,8.05910872704766,31.704465920294275,40.66626263668249,52.74188715215844,48.72537136373014,55.95872001564872
1.0,0.01,4.0,211,0.061611374407582936,7.033073506649023,0.4902144297092926,-48.98446489063934,9.857751673625037,-32.413461245023285,0.6062289041471073,8.48547184366161,31.348120712034596,39.920287991771666,52.664750739064644,48.40575983543327,55.486582524192116
1.0,0.01,5.0,202,0.08415841584158416,6.718033611184249,0.5044280532341655,-48.874141164452396,8.56945247402983,-32.228087425231934,0.44586964236380944,8.655443051537555,33.49711203219714,38.75138397799922,51.97433534334409,47.40682702953677,56.1474070145993
1.0,0.01,6.0,199,0.07035175879396985,6.915445902838732,0.5454841655212147,-48.89126924009841,8.57135735525698,-32.18054512568882,0.46346384926627077,9.59054998480705,33.6578492188114,39.09950488855524,52.03031402174453,48.69005487336229,55.58770243448858
1.0,0.01,7.0,206,0.0825242718446602,6.876525369662637,0.5658760422720589,-48.93570835222948,9.207151241487706,-32.237031992743994,0.6191507901132783,9.547409003094494,30.842815234832816,37.71413550802688,51.444936031151286,47.261544511121365,53.64400435282383
1.0,0.01,8.0,204,0.08823529411764706,6.894771959267362,0.531817602757488,-48.98889953774147,9.2796241282703,-32.687169022030304,1.2735617543213102,9.705201175947765,31.23771398088242,35.77624517143541,51.01641704947579,45.48144634738318,53.70291109301031
1.0,0.01,9.0,202,0.08415841584158416,6.9543040624939065,0.5619794556529494,-48.88533481736417,8.638921929839993,-32.33262836231905,0.9794970263583855,11.106692664237947,35.46083118022463,35.8482135221578,51.26895812613044,46.954906186395746,55.584400450675496
1.0,1.0,0.01,255,0.00784313725490196,0.2150554282992103,0.19513515620382568,-51.568058275708964,5.620939574233782,-38.662384033203125,2.2802834204520592,0.7547589538246416,9.72662863258421,34.40111863221788,50.38605625643143,35.15587758604252,50.80777882852374
